user_id,book_title,rating
user_257,In Cold Blood,5
user_118,The Night Circus,2
user_330,Anna Karenina,3
user_249,"Thinking, Fast and Slow",4
user_234,Gone Girl,5
user_303,To Kill a Mockingbird,4
user_126,Circe,2
user_227,The Silence of the Lambs,4
user_191,To Kill a Mockingbird,5
user_161,Mistborn,4
user_280,The Wright Brothers,4
user_173,The Hobbit,4
user_153,In Cold Blood,5
user_50,The Immortal Life of Henrietta Lacks,3
user_288,"Thinking, Fast and Slow",4
user_65,War and Peace,3
user_372,To Kill a Mockingbird,4
user_165,Neuromancer,3
user_229,The Kite Runner,3
user_57,The Kite Runner,4
user_286,The Silence of the Lambs,4
user_295,Educated,4
user_135,The Night Circus,4
user_186,The Girl with the Dragon Tattoo,5
user_34,The Silence of the Lambs,3
user_60,The Left Hand of Darkness,3
user_63,Gone Girl,2
user_238,The Hound of the Baskervilles,4
user_230,The Immortal Life of Henrietta Lacks,4
user_159,The Kite Runner,3
user_337,Anna Karenina,4
user_80,Crime and Punishment,3
user_364,The Midnight Library,2
user_246,The Kite Runner,3
user_212,Rebecca,1
user_9,A Game of Thrones,5
user_149,Where the Crawdads Sing,4
user_248,Anna Karenina,3
user_138,Pride and Prejudice,3
user_132,Great Expectations,3
user_42,Educated,4
user_316,Great Expectations,2
user_60,Where the Crawdads Sing,4
user_45,The Hound of the Baskervilles,4
user_370,Normal People,2
user_144,War and Peace,3
user_387,Educated,4
user_109,The Hobbit,4
user_134,The Great Gatsby,5
user_286,Where the Crawdads Sing,5
user_87,The Immortal Life of Henrietta Lacks,3
user_87,The Night Circus,3
user_341,The Girl with the Dragon Tattoo,5
user_317,Rebecca,4
user_208,War and Peace,4
user_241,A Brief History of Time,4
user_21,And Then There Were None,2
user_131,The Night Circus,3
user_324,The Road,4
user_138,The Road,3
user_276,"Guns, Germs, and Steel",4
user_43,The Silence of the Lambs,4
user_39,In Cold Blood,4
user_96,A Brief History of Time,3
user_295,Wuthering Heights,4
user_83,The Hound of the Baskervilles,4
user_291,Mistborn,3
user_353,Neuromancer,4
user_232,The Midnight Library,3
user_58,The Immortal Life of Henrietta Lacks,5
user_154,Rebecca,3
user_260,The Night Circus,3
user_201,The Immortal Life of Henrietta Lacks,4
user_369,Beloved,5
user_212,War and Peace,4
user_82,Dune,4
user_49,To Kill a Mockingbird,5
user_396,A Little Life,3
user_136,The Road,4
user_177,Rebecca,3
user_1,Educated,4
user_188,Sapiens,4
user_354,The Da Vinci Code,4
user_394,"Thinking, Fast and Slow",5
user_204,Never Let Me Go,5
user_175,A Brief History of Time,2
user_153,The Immortal Life of Henrietta Lacks,3
user_314,The Girl with the Dragon Tattoo,4
user_89,Never Let Me Go,5
user_213,A Brief History of Time,2
user_94,The Hound of the Baskervilles,4
user_173,Rebecca,3
user_378,The Road,2
user_299,Beloved,5
user_219,Foundation,3
user_22,Anna Karenina,4
user_132,Anna Karenina,4
user_100,The Immortal Life of Henrietta Lacks,3
user_3,The Name of the Wind,3
user_74,Where the Crawdads Sing,4
user_293,The Left Hand of Darkness,5
user_46,Anna Karenina,4
user_288,The Girl with the Dragon Tattoo,4
user_313,A Game of Thrones,5
user_267,Gone Girl,4
user_133,Circe,3
user_16,Never Let Me Go,3
user_399,The Name of the Wind,3
user_359,Never Let Me Go,5
user_168,Mistborn,3
user_263,The Wright Brothers,3
user_344,The Wright Brothers,3
user_80,Foundation,3
user_74,Beloved,4
user_361,Where the Crawdads Sing,4
user_174,War and Peace,4
user_133,The Fellowship of the Ring,4
user_336,Anna Karenina,5
user_11,The Hound of the Baskervilles,4
user_21,Sapiens,3
user_44,The Fellowship of the Ring,5
user_318,Mistborn,2
user_272,The Immortal Life of Henrietta Lacks,4
user_168,Beloved,4
user_335,Pride and Prejudice,4
user_369,The Night Circus,4
user_127,A Game of Thrones,4
user_145,And Then There Were None,2
user_370,The Da Vinci Code,4
user_128,The Left Hand of Darkness,3
user_87,The Hound of the Baskervilles,4
user_23,Sapiens,3
user_253,Crime and Punishment,4
user_156,The Girl with the Dragon Tattoo,4
user_125,Crime and Punishment,3
user_86,The Hobbit,4
user_83,The Da Vinci Code,3
user_177,Gone Girl,4
user_233,And Then There Were None,3
user_16,The Silence of the Lambs,3
user_390,The Night Circus,4
user_311,Where the Crawdads Sing,5
user_378,A Brief History of Time,2
user_323,A Brief History of Time,3
user_329,The Night Circus,3
user_175,The Night Circus,2
user_144,The Wright Brothers,3
user_261,Moby-Dick,5
user_203,War and Peace,4
user_0,Educated,3
user_145,The Left Hand of Darkness,4
user_295,Anna Karenina,4
user_152,Moby-Dick,4
user_38,Ender's Game,4
user_37,Circe,4
user_320,A Brief History of Time,3
user_45,Ender's Game,3
user_223,The Fellowship of the Ring,4
user_392,Sapiens,2
user_381,Rebecca,2
user_242,Foundation,2
user_139,Wuthering Heights,3
user_193,Into Thin Air,3
user_333,And Then There Were None,3
user_18,The Immortal Life of Henrietta Lacks,4
user_300,Great Expectations,4
user_340,Anna Karenina,5
user_366,The Road,2
user_393,Wuthering Heights,4
user_102,The Left Hand of Darkness,4
user_334,The Girl with the Dragon Tattoo,4
user_73,In Cold Blood,5
user_3,Dune,4
user_27,Where the Crawdads Sing,5
user_81,Sapiens,4
user_11,Where the Crawdads Sing,3
user_293,Anna Karenina,5
user_385,Anna Karenina,5
user_282,Into Thin Air,3
user_4,The Kite Runner,4
user_242,The Girl with the Dragon Tattoo,5
user_337,Educated,3
user_61,Great Expectations,2
user_368,The Immortal Life of Henrietta Lacks,3
user_120,War and Peace,5
user_138,The Girl with the Dragon Tattoo,4
user_224,Educated,4
user_106,Gone Girl,3
user_62,The Hobbit,4
user_157,In Cold Blood,3
user_140,A Little Life,3
user_80,Anna Karenina,3
user_238,Moby-Dick,3
user_262,Wuthering Heights,3
user_205,Where the Crawdads Sing,5
user_247,The Road,3
user_90,Gone Girl,3
user_194,Neuromancer,3
user_339,Gone Girl,4
user_50,Rebecca,4
user_388,Great Expectations,3
user_210,Sapiens,4
user_15,Jane Eyre,4
user_169,A Little Life,3
user_288,Jane Eyre,3
user_129,The Immortal Life of Henrietta Lacks,3
user_333,Circe,5
user_10,The Da Vinci Code,2
user_124,The Hobbit,4
user_283,Never Let Me Go,4
user_18,The Road,4
user_196,Dune,5
user_65,In Cold Blood,4
user_173,Anna Karenina,3
user_267,The Immortal Life of Henrietta Lacks,4
user_69,Where the Crawdads Sing,4
user_47,To Kill a Mockingbird,5
user_300,The Great Gatsby,5
user_254,Moby-Dick,3
user_147,"Guns, Germs, and Steel",4
user_139,Mistborn,2
user_370,A Little Life,4
user_216,The Girl with the Dragon Tattoo,4
user_121,The Midnight Library,3
user_68,The Great Gatsby,3
user_384,Foundation,4
user_327,Sapiens,3
user_7,The Left Hand of Darkness,5
user_33,The Wright Brothers,4
user_25,Moby-Dick,3
user_214,The Da Vinci Code,3
user_157,To Kill a Mockingbird,3
user_70,A Brief History of Time,3
user_398,The Night Circus,2
user_16,The Kite Runner,4
user_108,A Brief History of Time,5
user_236,The Midnight Library,4
user_310,Circe,3
user_292,A Brief History of Time,4
user_172,The Night Circus,2
user_40,War and Peace,4
user_63,Crime and Punishment,3
user_0,A Little Life,4
user_199,The Wright Brothers,4
user_91,The Fellowship of the Ring,4
user_79,The Girl with the Dragon Tattoo,4
user_129,A Little Life,3
user_247,The Fellowship of the Ring,3
user_200,A Brief History of Time,3
user_72,Moby-Dick,4
user_216,Circe,4
user_151,The Fellowship of the Ring,4
user_391,Rebecca,3
user_16,Into Thin Air,3
user_381,The Immortal Life of Henrietta Lacks,3
user_90,The Fellowship of the Ring,3
user_35,The Fellowship of the Ring,4
user_391,Jane Eyre,4
user_74,Normal People,4
user_80,The Immortal Life of Henrietta Lacks,3
user_291,Wuthering Heights,4
user_85,Where the Crawdads Sing,3
user_383,Pride and Prejudice,2
user_39,Circe,4
user_269,Circe,3
user_372,Gone Girl,4
user_277,Never Let Me Go,5
user_72,Neuromancer,3
user_48,The Hound of the Baskervilles,4
user_92,Never Let Me Go,4
user_133,Moby-Dick,4
user_204,Neuromancer,4
user_363,Rebecca,4
user_118,Dune,4
user_273,And Then There Were None,4
user_291,Pride and Prejudice,5
user_183,"Guns, Germs, and Steel",2
user_374,The Girl with the Dragon Tattoo,5
user_79,A Brief History of Time,3
user_259,Dune,5
user_212,The Wright Brothers,3
user_248,Educated,3
user_68,"Thinking, Fast and Slow",3
user_304,The Fellowship of the Ring,3
user_345,The Road,3
user_109,The Fellowship of the Ring,4
user_50,A Little Life,4
user_208,Neuromancer,3
user_117,Moby-Dick,5
user_16,The Hobbit,3
user_178,The Wright Brothers,4
user_359,A Brief History of Time,3
user_83,The Road,4
user_212,Moby-Dick,4
user_164,"Thinking, Fast and Slow",3
user_101,The Great Gatsby,3
user_323,The Hobbit,5
user_22,Rebecca,3
user_216,The Night Circus,3
user_133,The Name of the Wind,3
user_369,Crime and Punishment,3
user_172,Normal People,4
user_124,The Hound of the Baskervilles,4
user_307,The Hound of the Baskervilles,3
user_323,The Night Circus,3
user_65,Jane Eyre,4
user_164,The Wright Brothers,4
user_206,Great Expectations,2
user_237,A Brief History of Time,4
user_115,Mistborn,3
user_261,The Name of the Wind,2
user_5,A Brief History of Time,3
user_390,In Cold Blood,3
user_330,Where the Crawdads Sing,5
user_378,Where the Crawdads Sing,4
user_93,The Hound of the Baskervilles,4
user_361,Circe,4
user_167,War and Peace,4
user_384,Moby-Dick,5
user_137,The Midnight Library,3
user_34,Wuthering Heights,3
user_220,The Girl with the Dragon Tattoo,3
user_223,The Hound of the Baskervilles,4
user_248,The Hound of the Baskervilles,3
user_99,The Midnight Library,3
user_246,Foundation,3
user_226,Normal People,3
user_42,The Road,2
user_260,The Fellowship of the Ring,3
user_96,"Thinking, Fast and Slow",2
user_107,Ender's Game,4
user_25,In Cold Blood,4
user_205,A Game of Thrones,5
user_53,Moby-Dick,5
user_196,"Thinking, Fast and Slow",4
user_97,Wuthering Heights,3
user_253,The Midnight Library,3
user_239,"Guns, Germs, and Steel",3
user_176,Moby-Dick,4
user_360,Foundation,4
user_334,The Kite Runner,3
user_236,The Night Circus,4
user_142,"Guns, Germs, and Steel",3
user_324,Wuthering Heights,4
user_250,Pride and Prejudice,2
user_253,Circe,4
user_262,Crime and Punishment,3
user_225,Mistborn,4
user_72,The Wright Brothers,3
user_194,Wuthering Heights,4
user_152,Dune,4
user_146,Jane Eyre,4
user_138,Jane Eyre,3
user_159,Moby-Dick,4
user_207,The Fellowship of the Ring,3
user_197,The Hobbit,4
user_280,The Fellowship of the Ring,3
user_18,Ender's Game,4
user_240,To Kill a Mockingbird,4
user_285,Anna Karenina,4
user_149,The Fellowship of the Ring,4
user_197,To Kill a Mockingbird,5
user_104,Ender's Game,4
user_16,Educated,2
user_179,Beloved,5
user_279,Into Thin Air,3
user_35,The Name of the Wind,3
user_180,Where the Crawdads Sing,4
user_349,The Silence of the Lambs,3
user_194,The Left Hand of Darkness,5
user_66,And Then There Were None,4
user_398,Pride and Prejudice,3
user_399,The Fellowship of the Ring,4
user_63,The Name of the Wind,3
user_285,The Immortal Life of Henrietta Lacks,4
user_343,Normal People,2
user_88,Where the Crawdads Sing,5
user_107,"Guns, Germs, and Steel",3
user_50,Foundation,4
user_271,The Night Circus,3
user_109,A Little Life,3
user_106,Never Let Me Go,5
user_391,The Kite Runner,3
user_44,"Guns, Germs, and Steel",4
user_60,The Silence of the Lambs,4
user_289,Pride and Prejudice,3
user_350,A Game of Thrones,5
user_58,Foundation,4
user_87,Great Expectations,2
user_392,The Immortal Life of Henrietta Lacks,3
user_192,A Game of Thrones,5
user_185,The Fellowship of the Ring,4
user_24,The Hobbit,4
user_165,The Silence of the Lambs,5
user_372,Jane Eyre,4
user_393,In Cold Blood,4
user_318,And Then There Were None,2
user_49,Sapiens,3
user_211,Ender's Game,3
user_10,Neuromancer,4
user_185,Into Thin Air,5
user_327,Normal People,4
user_77,Neuromancer,3
user_19,Anna Karenina,4
user_366,A Game of Thrones,5
user_91,Neuromancer,4
user_30,A Game of Thrones,5
user_365,Neuromancer,4
user_284,The Road,4
user_181,Neuromancer,3
user_315,The Kite Runner,4
user_151,Wuthering Heights,4
user_19,The Immortal Life of Henrietta Lacks,3
user_265,The Kite Runner,2
user_148,Wuthering Heights,4
user_234,The Hobbit,4
user_17,The Name of the Wind,4
user_4,The Midnight Library,3
user_293,Normal People,4
user_317,Great Expectations,3
user_169,The Road,2
user_369,Moby-Dick,3
user_178,Rebecca,4
user_362,Rebecca,3
user_145,The Name of the Wind,3
user_6,The Great Gatsby,3
user_23,Gone Girl,4
user_24,Into Thin Air,4
user_135,"Guns, Germs, and Steel",4
user_153,The Night Circus,3
user_349,"Guns, Germs, and Steel",2
user_39,The Girl with the Dragon Tattoo,4
user_51,Moby-Dick,4
user_266,The Silence of the Lambs,4
user_350,Never Let Me Go,5
user_212,A Brief History of Time,2
user_124,The Fellowship of the Ring,4
user_17,The Silence of the Lambs,5
user_143,The Hound of the Baskervilles,4
user_96,A Little Life,3
user_228,The Hobbit,4
user_218,Moby-Dick,3
user_376,Wuthering Heights,3
user_109,Where the Crawdads Sing,5
user_245,Foundation,4
user_49,Where the Crawdads Sing,4
user_99,Great Expectations,1
user_107,A Game of Thrones,5
user_303,The Girl with the Dragon Tattoo,4
user_76,Never Let Me Go,3
user_186,A Game of Thrones,5
user_320,Neuromancer,2
user_54,Foundation,3
user_80,Circe,5
user_306,The Immortal Life of Henrietta Lacks,4
user_254,Anna Karenina,3
user_221,Mistborn,3
user_17,The Hound of the Baskervilles,3
user_281,Great Expectations,1
user_386,Anna Karenina,5
user_393,Crime and Punishment,2
user_297,The Wright Brothers,4
user_38,A Brief History of Time,2
user_184,Beloved,4
user_155,"Guns, Germs, and Steel",4
user_162,The Night Circus,3
user_113,To Kill a Mockingbird,4
user_108,To Kill a Mockingbird,3
user_259,The Kite Runner,4
user_85,The Silence of the Lambs,4
user_347,Sapiens,4
user_357,The Left Hand of Darkness,5
user_355,The Great Gatsby,3
user_390,A Brief History of Time,3
user_2,To Kill a Mockingbird,5
user_339,"Thinking, Fast and Slow",4
user_9,The Kite Runner,3
user_329,Never Let Me Go,5
user_69,The Silence of the Lambs,4
user_198,The Immortal Life of Henrietta Lacks,3
user_192,Dune,5
user_7,The Great Gatsby,3
user_44,Rebecca,4
user_241,A Little Life,4
user_324,Circe,4
user_116,Beloved,5
user_22,"Thinking, Fast and Slow",2
user_250,Ender's Game,2
user_114,Anna Karenina,3
user_165,The Wright Brothers,4
user_38,The Hound of the Baskervilles,4
user_106,Pride and Prejudice,4
user_367,War and Peace,3
user_181,The Hobbit,4
user_206,Rebecca,2
user_58,The Left Hand of Darkness,5
user_316,The Fellowship of the Ring,3
user_41,The Girl with the Dragon Tattoo,5
user_295,Mistborn,4
user_77,Educated,3
user_197,War and Peace,4
user_328,Ender's Game,3
user_121,Mistborn,4
user_182,Wuthering Heights,5
user_260,Moby-Dick,4
user_213,The Hobbit,4
user_385,Normal People,3
user_93,Ender's Game,3
user_166,Mistborn,3
user_379,In Cold Blood,5
user_141,The Midnight Library,2
user_303,The Great Gatsby,3
user_265,A Game of Thrones,5
user_4,In Cold Blood,4
user_66,Into Thin Air,4
user_54,Anna Karenina,4
user_286,Dune,4
user_72,The Da Vinci Code,3
user_143,Crime and Punishment,3
user_227,A Game of Thrones,5
user_12,The Fellowship of the Ring,5
user_381,Dune,5
user_187,The Great Gatsby,4
user_221,Into Thin Air,2
user_137,Normal People,5
user_167,Gone Girl,4
user_301,Moby-Dick,5
user_213,Anna Karenina,4
user_195,A Game of Thrones,5
user_334,Educated,3
user_361,Pride and Prejudice,5
user_171,Mistborn,3
user_35,Moby-Dick,5
user_51,Mistborn,2
user_193,To Kill a Mockingbird,4
user_161,Sapiens,4
user_247,The Left Hand of Darkness,3
user_375,The Da Vinci Code,5
user_293,A Little Life,3
user_398,The Name of the Wind,3
user_6,Anna Karenina,4
user_16,The Great Gatsby,3
user_100,The Da Vinci Code,2
user_203,The Da Vinci Code,5
user_139,The Immortal Life of Henrietta Lacks,4
user_385,Where the Crawdads Sing,5
user_125,Circe,4
user_50,Dune,5
user_348,War and Peace,4
user_119,Into Thin Air,3
user_263,Where the Crawdads Sing,4
user_48,Great Expectations,3
user_311,Rebecca,3
user_73,The Silence of the Lambs,3
user_264,Crime and Punishment,3
user_201,The Name of the Wind,4
user_374,Crime and Punishment,3
user_320,Anna Karenina,4
user_388,The Midnight Library,3
user_377,And Then There Were None,2
user_313,Sapiens,3
user_389,And Then There Were None,3
user_147,A Little Life,3
user_275,The Great Gatsby,4
user_82,Jane Eyre,5
user_386,Foundation,3
user_389,The Great Gatsby,2
user_305,To Kill a Mockingbird,5
user_26,The Great Gatsby,2
user_203,The Hobbit,5
user_340,The Wright Brothers,5
user_97,Moby-Dick,5
user_85,Wuthering Heights,4
user_281,And Then There Were None,3
user_277,The Left Hand of Darkness,3
user_80,The Silence of the Lambs,4
user_201,Normal People,3
user_40,To Kill a Mockingbird,4
user_27,Educated,3
user_132,The Name of the Wind,4
user_298,Rebecca,4
user_315,The Midnight Library,3
user_354,Gone Girl,4
user_87,Beloved,4
user_237,Never Let Me Go,5
user_85,And Then There Were None,2
user_21,Normal People,4
user_313,"Guns, Germs, and Steel",3
user_214,Wuthering Heights,3
user_142,The Fellowship of the Ring,4
user_171,The Immortal Life of Henrietta Lacks,4
user_269,The Girl with the Dragon Tattoo,4
user_344,Into Thin Air,2
user_54,The Hobbit,5
user_58,Ender's Game,4
user_55,A Little Life,3
user_356,A Game of Thrones,4
user_265,Gone Girl,1
user_146,The Midnight Library,4
user_178,"Thinking, Fast and Slow",4
user_378,Sapiens,2
user_253,Into Thin Air,3
user_348,Gone Girl,3
user_119,The Girl with the Dragon Tattoo,5
user_214,Dune,5
user_121,A Brief History of Time,3
user_261,Educated,5
user_340,Educated,4
user_50,Beloved,5
user_120,The Midnight Library,3
user_84,The Night Circus,2
user_214,The Immortal Life of Henrietta Lacks,3
user_69,The Road,2
user_198,Pride and Prejudice,5
user_244,Into Thin Air,3
user_85,The Night Circus,3
user_396,Great Expectations,3
user_298,Circe,5
user_185,Wuthering Heights,4
user_118,Where the Crawdads Sing,5
user_157,A Game of Thrones,5
user_133,The Da Vinci Code,3
user_322,Wuthering Heights,3
user_73,Neuromancer,4
user_196,The Midnight Library,3
user_195,Crime and Punishment,3
user_28,Jane Eyre,4
user_55,Never Let Me Go,5
user_306,To Kill a Mockingbird,5
user_247,Foundation,2
user_362,The Wright Brothers,4
user_208,A Little Life,4
user_299,Circe,4
user_374,The Immortal Life of Henrietta Lacks,4
user_18,Sapiens,3
user_350,The Name of the Wind,4
user_271,Never Let Me Go,3
user_328,The Name of the Wind,3
user_205,The Great Gatsby,4
user_187,The Hound of the Baskervilles,5
user_262,Never Let Me Go,5
user_91,The Hound of the Baskervilles,4
user_156,Pride and Prejudice,3
user_126,Ender's Game,3
user_182,Foundation,4
user_56,Into Thin Air,3
user_115,The Midnight Library,2
user_91,To Kill a Mockingbird,5
user_82,Never Let Me Go,5
user_104,War and Peace,4
user_43,Mistborn,4
user_69,Jane Eyre,4
user_216,Neuromancer,4
user_136,Ender's Game,3
user_28,The Silence of the Lambs,5
user_335,The Great Gatsby,3
user_86,The Da Vinci Code,2
user_211,The Night Circus,4
user_285,Sapiens,3
user_137,Wuthering Heights,3
user_127,In Cold Blood,5
user_37,Pride and Prejudice,3
user_220,Pride and Prejudice,4
user_267,Neuromancer,4
user_347,Ender's Game,4
user_347,"Thinking, Fast and Slow",5
user_346,The Kite Runner,4
user_210,The Kite Runner,4
user_169,The Left Hand of Darkness,4
user_281,Educated,4
user_207,The Road,3
user_78,The Left Hand of Darkness,4
user_302,Mistborn,3
user_195,Neuromancer,4
user_182,Beloved,5
user_31,Circe,4
user_51,Normal People,4
user_297,A Brief History of Time,3
user_233,To Kill a Mockingbird,4
user_329,"Thinking, Fast and Slow",3
user_136,Anna Karenina,4
user_37,Neuromancer,4
user_316,Normal People,3
user_102,Crime and Punishment,3
user_202,Circe,4
user_71,Gone Girl,4
user_177,The Kite Runner,3
user_237,Into Thin Air,5
user_269,War and Peace,4
user_275,Sapiens,3
user_9,The Night Circus,3
user_338,Gone Girl,3
user_51,Circe,4
user_99,A Brief History of Time,3
user_333,Foundation,3
user_331,The Kite Runner,4
user_207,The Midnight Library,3
user_267,The Midnight Library,5
user_290,The Night Circus,2
user_101,The Road,2
user_215,To Kill a Mockingbird,3
user_362,Dune,4
user_345,War and Peace,3
user_219,The Fellowship of the Ring,3
user_342,Circe,5
user_29,In Cold Blood,4
user_366,Dune,3
user_129,A Brief History of Time,4
user_4,Mistborn,3
user_142,In Cold Blood,4
user_126,A Brief History of Time,3
user_31,The Hobbit,4
user_87,The Silence of the Lambs,3
user_347,The Girl with the Dragon Tattoo,5
user_393,A Game of Thrones,4
user_234,Ender's Game,4
user_285,In Cold Blood,4
user_75,The Da Vinci Code,3
user_235,Pride and Prejudice,3
user_117,Mistborn,3
user_20,Crime and Punishment,2
user_115,War and Peace,3
user_275,A Brief History of Time,3
user_184,Sapiens,2
user_178,Educated,3
user_330,The Name of the Wind,3
user_383,Dune,4
user_260,Where the Crawdads Sing,5
user_239,Jane Eyre,4
user_242,Pride and Prejudice,3
user_292,Where the Crawdads Sing,5
user_39,The Hobbit,4
user_364,War and Peace,4
user_86,Mistborn,4
user_8,The Great Gatsby,4
user_369,The Girl with the Dragon Tattoo,4
user_284,Neuromancer,4
user_5,Mistborn,3
user_202,Normal People,4
user_37,Ender's Game,3
user_226,Great Expectations,2
user_227,War and Peace,4
user_357,The Night Circus,3
user_320,Great Expectations,2
user_18,Never Let Me Go,4
user_72,The Night Circus,3
user_326,The Hound of the Baskervilles,4
user_398,The Road,3
user_256,Dune,5
user_258,The Girl with the Dragon Tattoo,4
user_44,Pride and Prejudice,5
user_123,"Guns, Germs, and Steel",3
user_259,Rebecca,3
user_60,The Hobbit,4
user_117,The Fellowship of the Ring,3
user_132,The Great Gatsby,4
user_235,The Left Hand of Darkness,4
user_97,A Little Life,4
user_278,The Silence of the Lambs,4
user_158,The Silence of the Lambs,5
user_317,The Great Gatsby,3
user_1,Neuromancer,3
user_389,Wuthering Heights,3
user_149,Great Expectations,3
user_357,The Wright Brothers,4
user_126,A Little Life,2
user_99,Rebecca,2
user_130,Circe,4
user_227,Gone Girl,3
user_204,A Little Life,4
user_331,"Guns, Germs, and Steel",3
user_93,And Then There Were None,2
user_80,War and Peace,3
user_322,Jane Eyre,4
user_165,The Da Vinci Code,2
user_5,Into Thin Air,3
user_194,The Immortal Life of Henrietta Lacks,3
user_245,The Wright Brothers,4
user_386,"Thinking, Fast and Slow",4
user_207,The Night Circus,2
user_298,The Hobbit,5
user_51,Pride and Prejudice,4
user_157,Mistborn,2
user_213,The Immortal Life of Henrietta Lacks,3
user_191,"Thinking, Fast and Slow",3
user_3,Sapiens,4
user_297,"Guns, Germs, and Steel",3
user_8,The Midnight Library,3
user_396,Crime and Punishment,4
user_18,Circe,3
user_393,"Thinking, Fast and Slow",3
user_349,Moby-Dick,4
user_340,"Guns, Germs, and Steel",3
user_292,Gone Girl,5
user_171,The Name of the Wind,4
user_23,The Hound of the Baskervilles,4
user_386,Rebecca,4
user_20,Great Expectations,2
user_304,The Left Hand of Darkness,4
user_329,Dune,5
user_314,The Kite Runner,3
user_176,The Midnight Library,4
user_324,A Brief History of Time,3
user_211,Foundation,4
user_392,A Little Life,2
user_381,The Left Hand of Darkness,4
user_315,The Name of the Wind,3
user_191,Educated,4
user_29,The Hound of the Baskervilles,5
user_116,The Great Gatsby,3
user_333,"Thinking, Fast and Slow",4
user_190,The Left Hand of Darkness,4
user_399,Where the Crawdads Sing,4
user_377,War and Peace,4
user_386,Mistborn,4
user_299,Normal People,3
user_388,Never Let Me Go,5
user_216,The Hound of the Baskervilles,4
user_209,In Cold Blood,4
user_173,The Hound of the Baskervilles,4
user_219,Moby-Dick,4
user_196,The Girl with the Dragon Tattoo,5
user_228,Into Thin Air,3
user_298,In Cold Blood,4
user_15,Wuthering Heights,4
user_32,Dune,4
user_251,Moby-Dick,4
user_73,The Great Gatsby,2
user_194,A Little Life,3
user_26,"Thinking, Fast and Slow",2
user_89,Great Expectations,2
user_249,The Midnight Library,3
user_66,The Name of the Wind,4
user_5,Normal People,3
user_315,A Little Life,4
user_96,The Hound of the Baskervilles,3
user_4,Pride and Prejudice,4
user_96,Great Expectations,2
user_41,"Thinking, Fast and Slow",3
user_122,The Silence of the Lambs,4
user_393,The Road,2
user_220,Dune,4
user_247,Where the Crawdads Sing,4
user_102,Dune,4
user_373,Moby-Dick,4
user_261,The Silence of the Lambs,4
user_184,The Hobbit,5
user_245,Crime and Punishment,3
user_97,The Hound of the Baskervilles,3
user_35,Wuthering Heights,4
user_70,Gone Girl,4
user_318,War and Peace,4
user_246,Dune,5
user_55,Into Thin Air,4
user_81,Jane Eyre,4
user_200,"Thinking, Fast and Slow",2
user_147,"Thinking, Fast and Slow",4
user_24,Anna Karenina,5
user_255,Jane Eyre,4
user_225,Pride and Prejudice,3
user_324,The Wright Brothers,3
user_12,Pride and Prejudice,3
user_314,Great Expectations,3
user_170,Circe,4
user_330,Mistborn,3
user_13,A Brief History of Time,3
user_361,Into Thin Air,4
user_217,Rebecca,3
user_22,Normal People,3
user_317,Educated,3
user_81,Mistborn,3
user_264,The Name of the Wind,2
user_193,Sapiens,4
user_200,Circe,3
user_174,The Name of the Wind,2
user_185,Dune,4
user_367,A Game of Thrones,4
user_307,Ender's Game,2
user_207,To Kill a Mockingbird,4
user_162,A Little Life,5
user_228,Crime and Punishment,2
user_202,"Thinking, Fast and Slow",3
user_383,Never Let Me Go,4
user_395,In Cold Blood,4
user_398,In Cold Blood,3
user_61,Neuromancer,3
user_193,The Road,4
user_102,Wuthering Heights,4
user_25,Crime and Punishment,3
user_67,"Guns, Germs, and Steel",3
user_11,The Girl with the Dragon Tattoo,4
user_27,Beloved,4
user_347,The Wright Brothers,3
user_96,The Fellowship of the Ring,4
user_269,The Da Vinci Code,2
user_243,A Little Life,4
user_257,Dune,4
user_134,The Silence of the Lambs,5
user_263,Moby-Dick,4
user_245,Into Thin Air,4
user_180,"Thinking, Fast and Slow",3
user_44,The Hound of the Baskervilles,5
user_391,Normal People,3
user_205,The Girl with the Dragon Tattoo,5
user_298,And Then There Were None,3
user_387,The Great Gatsby,3
user_356,The Great Gatsby,3
user_239,The Da Vinci Code,2
user_15,In Cold Blood,4
user_17,The Hobbit,4
user_348,A Brief History of Time,3
user_351,Normal People,3
user_318,"Thinking, Fast and Slow",3
user_201,Moby-Dick,5
user_387,The Fellowship of the Ring,4
user_27,The Girl with the Dragon Tattoo,4
user_155,Neuromancer,3
user_54,"Thinking, Fast and Slow",4
user_228,A Game of Thrones,4
user_359,A Game of Thrones,5
user_216,Gone Girl,3
user_203,Foundation,4
user_103,The Midnight Library,3
user_137,The Left Hand of Darkness,5
user_40,Wuthering Heights,3
user_78,Gone Girl,3
user_90,To Kill a Mockingbird,5
user_226,Circe,4
user_94,The Great Gatsby,4
user_54,War and Peace,4
user_233,Anna Karenina,4
user_145,"Guns, Germs, and Steel",2
user_341,Anna Karenina,5
user_399,Rebecca,2
user_348,The Wright Brothers,4
user_249,Mistborn,3
user_164,The Hobbit,4
user_90,Into Thin Air,3
user_360,The Name of the Wind,3
user_308,Circe,4
user_361,Normal People,5
user_242,Gone Girl,4
user_144,Crime and Punishment,3
user_134,Where the Crawdads Sing,5
user_327,Great Expectations,3
user_211,The Hobbit,4
user_320,The Hound of the Baskervilles,3
user_316,The Midnight Library,3
user_238,Gone Girl,4
user_293,Rebecca,4
user_357,The Hound of the Baskervilles,4
user_128,Into Thin Air,2
